,analysis_id,stratum_1,stratum_2,stratum_3,stratum_4,stratum_5,count_value,min_value,max_value,avg_value,stdev_value,median_value,p10_value,p25_value,p75_value,p90_value
5819,406,443773,8507,,,,91,0.0,99.0,42.2967032967033,24.797174796735977,45.0,8.0,22.0,58.0,74.0
5820,406,443773,8532,,,,92,0.0,99.0,44.19565217391305,24.399711370313597,42.0,9.0,28.0,59.0,74.0
5821,406,443782,8507,,,,46,4.0,99.0,45.65217391304348,24.378695062428175,42.0,17.0,26.0,65.0,78.0
5822,406,443782,8532,,,,60,0.0,95.0,40.016666666666666,23.419166181415775,41.0,10.0,19.0,56.0,65.0
5823,406,443784,8507,,,,136,0.0,98.0,45.75,25.29697683591929,48.0,9.0,25.0,60.0,81.0
5824,406,443784,8532,,,,157,0.0,99.0,44.152866242038215,24.2764963903032,45.0,7.0,28.0,61.0,76.0
5825,406,443785,0,,,,16,0.0,76.0,39.6875,23.468329723267484,37.0,10.0,16.0,52.0,74.0
5826,406,443785,8507,,,,292,0.0,99.0,44.66095890410959,24.146847064002497,45.0,9.0,27.0,64.0,75.0
5827,406,443785,8532,,,,394,0.0,99.0,46.51776649746193,25.505593640573444,46.0,10.0,28.0,67.0,79.0
5828,406,443792,0,,,,16,0.0,71.0,36.75,20.174241001832016,38.0,5.0,24.0,45.0,61.0
5829,406,443792,8507,,,,366,0.0,99.0,45.26775956284153,25.19239717681972,46.0,10.0,25.0,65.0,78.0
5830,406,443792,8532,,,,348,0.0,99.0,45.00574712643678,24.50818768708374,47.0,10.0,24.0,64.0,76.0
5831,406,443793,0,,,,40,0.0,97.0,45.575,25.188405452326062,46.0,9.0,26.0,62.0,74.0
5832,406,443793,8507,,,,705,0.0,99.0,46.07234042553191,24.783474568795388,47.0,11.0,26.0,65.0,78.0
5833,406,443793,8532,,,,693,0.0,99.0,46.15873015873016,25.357744985607752,45.0,12.0,27.0,66.0,79.0
5834,406,443795,0,,,,628,0.0,99.0,44.48566878980892,24.16150044386187,43.0,11.0,26.0,62.0,77.0
5835,406,443795,8507,,,,14768,0.0,99.0,44.53859696641387,24.693028349395938,45.0,10.0,25.0,63.0,77.0
5836,406,443795,8532,,,,15236,0.0,99.0,44.42806510895248,24.755139772377472,44.0,10.0,25.0,63.0,77.0
5837,406,443796,0,,,,10,9.0,72.0,51.7,21.67461392710119,56.0,9.0,30.0,69.0,71.0
5838,406,443796,8507,,,,254,0.0,99.0,43.625984251968504,24.10676749682537,44.0,9.0,24.0,61.0,75.0
5839,406,443796,8532,,,,228,0.0,99.0,43.671052631578945,23.157983461563063,41.0,13.0,26.0,60.0,75.0
5840,406,443800,8507,,,,96,2.0,96.0,44.364583333333336,24.868123663867436,42.0,10.0,26.0,67.0,80.0
5841,406,443800,8532,,,,95,1.0,99.0,48.694736842105264,23.599979121975316,48.0,17.0,31.0,66.0,76.0
5842,406,443868,8507,,,,108,0.0,99.0,43.175925925925924,24.69508585710503,43.0,10.0,22.0,60.0,78.0
5843,406,443868,8532,,,,105,2.0,92.0,44.50476190476191,22.019713112748892,47.0,14.0,29.0,61.0,71.0
5844,406,443873,8507,,,,97,0.0,99.0,43.422680412371136,24.58524076705134,39.0,13.0,25.0,63.0,76.0
5845,406,443873,8532,,,,106,0.0,97.0,44.68867924528302,24.09400763578528,47.0,7.0,26.0,63.0,75.0
5846,406,443876,8507,,,,19,0.0,89.0,48.10526315789474,27.09221851553629,49.0,6.0,21.0,70.0,84.0
5847,406,443876,8532,,,,21,0.0,90.0,46.38095238095238,24.05717396220136,46.0,18.0,29.0,60.0,81.0
5848,406,443890,8507,,,,91,1.0,99.0,42.494505494505496,26.38196927464481,42.0,10.0,20.0,65.0,76.0
5849,406,443890,8532,,,,86,2.0,89.0,45.30232558139535,22.061982081208686,48.0,10.0,28.0,62.0,73.0
5850,406,443891,8507,,,,93,0.0,97.0,40.473118279569896,23.1449080689137,40.0,9.0,24.0,55.0,67.0
5851,406,443891,8532,,,,99,0.0,94.0,43.23232323232323,24.770303271041165,42.0,7.0,24.0,67.0,74.0
5852,406,443900,0,,,,6,14.0,92.0,47.5,29.466930617219024,32.0,14.0,29.0,73.0,92.0
5853,406,443900,8507,,,,139,0.0,94.0,45.1294964028777,23.930404689121577,48.0,12.0,24.0,64.0,77.0
5854,406,443900,8532,,,,140,1.0,99.0,48.75714285714286,23.41243334092964,48.0,18.0,31.0,67.0,78.0
5855,406,443913,8507,,,,56,1.0,99.0,46.857142857142854,26.54493861800713,47.0,9.0,24.0,61.0,84.0
5856,406,443913,8532,,,,51,1.0,94.0,38.1764705882353,22.425615605688904,37.0,6.0,24.0,53.0,65.0
5857,406,443919,0,,,,8,15.0,51.0,35.625,13.814459298658262,41.0,15.0,19.0,46.0,51.0
5858,406,443919,8507,,,,165,0.0,98.0,44.27272727272727,26.310149121297705,43.0,10.0,22.0,62.0,78.0
5859,406,443919,8532,,,,175,0.0,99.0,44.83428571428571,25.548038398473025,44.0,9.0,26.0,68.0,78.0
5860,406,443929,0,,,,10,20.0,91.0,49.8,22.22511092335774,54.0,20.0,25.0,59.0,61.0
5861,406,443929,8507,,,,180,0.0,98.0,44.45,24.75043591964171,48.0,8.0,23.0,64.0,76.0
5862,406,443929,8532,,,,157,0.0,99.0,48.00636942675159,24.529285692947496,44.0,18.0,29.0,68.0,79.0
5863,406,443962,8507,,,,69,0.0,98.0,50.130434782608695,27.53495801782669,50.0,11.0,26.0,72.0,90.0
5864,406,443962,8532,,,,68,0.0,99.0,44.13235294117647,26.64913227663246,39.0,8.0,22.0,63.0,78.0
5865,406,443982,8507,,,,6,23.0,56.0,39.833333333333336,11.49637624065369,41.0,23.0,31.0,45.0,56.0
5866,406,443982,8532,,,,7,11.0,77.0,39.0,21.01586702153082,39.0,11.0,22.0,48.0,77.0
5867,406,444022,8507,,,,40,0.0,93.0,47.75,22.886285222421993,46.0,14.0,32.0,67.0,74.0
5868,406,444022,8532,,,,31,8.0,96.0,45.54838709677419,27.113144056806863,46.0,12.0,22.0,74.0,76.0
5869,406,444029,8507,,,,106,0.0,98.0,45.65094339622642,25.987924834368087,47.0,8.0,25.0,67.0,75.0
5870,406,444029,8532,,,,102,0.0,97.0,45.34313725490196,26.583883712288905,46.0,6.0,21.0,69.0,75.0
5871,406,444063,8507,,,,48,1.0,99.0,44.958333333333336,25.42570180067283,46.0,9.0,23.0,61.0,77.0
5872,406,444063,8532,,,,57,1.0,90.0,41.80701754385965,23.135809131309866,43.0,8.0,24.0,58.0,76.0
5873,406,444070,8507,,,,44,2.0,99.0,47.75,26.296277037757868,40.0,18.0,28.0,68.0,80.0
5874,406,444070,8532,,,,30,0.0,96.0,40.96666666666667,25.541694558496705,40.0,6.0,20.0,59.0,77.0
5875,406,444078,0,,,,7,13.0,66.0,44.857142857142854,19.514341490542893,48.0,13.0,25.0,64.0,66.0
5876,406,444078,8507,,,,127,0.0,98.0,47.645669291338585,26.461570685800286,49.0,11.0,24.0,68.0,85.0
5877,406,444078,8532,,,,114,0.0,99.0,44.04385964912281,24.228042828663668,44.0,12.0,24.0,59.0,75.0
5878,406,444079,8507,,,,17,4.0,99.0,45.23529411764706,28.40891015985281,38.0,10.0,20.0,65.0,86.0
5879,406,444079,8532,,,,32,2.0,91.0,46.75,25.408913853720833,42.0,9.0,25.0,66.0,76.0
5880,406,444081,8507,,,,7,4.0,72.0,36.42857142857143,30.63144975814423,28.0,4.0,6.0,69.0,72.0
5881,406,444084,0,,,,12,20.0,99.0,58.583333333333336,25.532362114608887,53.0,33.0,33.0,75.0,93.0
5882,406,444084,8507,,,,257,0.0,99.0,44.52918287937743,24.510204438056626,43.0,11.0,26.0,63.0,76.0
5883,406,444084,8532,,,,260,0.0,99.0,43.534615384615385,26.286415334267833,42.0,7.0,21.0,63.0,79.0
5884,406,444089,8507,,,,39,2.0,77.0,42.717948717948715,21.627162158959564,44.0,12.0,27.0,60.0,72.0
5885,406,444089,8532,,,,42,0.0,87.0,41.11904761904762,27.47078481920462,40.0,5.0,13.0,65.0,73.0
5886,406,444094,0,,,,805,0.0,99.0,43.97142857142857,24.732558125158764,45.0,10.0,24.0,62.0,77.0
5887,406,444094,8507,,,,18096,0.0,99.0,44.58814102564103,24.428779379133083,45.0,11.0,25.0,63.0,77.0
5888,406,444094,8532,,,,18397,0.0,99.0,44.44686633690276,24.69021956909892,45.0,10.0,25.0,63.0,77.0
5889,406,444097,8507,,,,70,2.0,97.0,46.27142857142857,27.618478076515004,47.0,6.0,22.0,68.0,85.0
5890,406,444097,8532,,,,78,3.0,97.0,48.15384615384615,23.095553585151308,44.0,20.0,31.0,66.0,78.0
5891,406,444100,8507,,,,150,0.0,99.0,45.75333333333333,26.227434958817753,45.0,9.0,22.0,69.0,80.0
5892,406,444100,8532,,,,163,0.0,98.0,41.88957055214724,24.161495266604256,40.0,10.0,24.0,60.0,74.0
5893,406,444105,8507,,,,19,5.0,91.0,44.578947368421055,24.545458483469865,44.0,6.0,27.0,65.0,81.0
5894,406,444105,8532,,,,18,8.0,90.0,43.55555555555556,25.10735121368481,42.0,8.0,22.0,65.0,79.0
5895,406,444113,8507,,,,81,2.0,97.0,43.333333333333336,23.964557162609953,45.0,12.0,23.0,58.0,75.0
5896,406,444113,8532,,,,93,0.0,99.0,42.13978494623656,27.490943725339275,44.0,6.0,18.0,60.0,86.0
5897,406,444114,8507,,,,89,0.0,95.0,44.0,23.342314288939654,47.0,11.0,26.0,62.0,73.0
5898,406,444114,8532,,,,99,0.0,99.0,44.62626262626263,21.854148188212793,47.0,6.0,33.0,60.0,73.0
5899,406,444115,0,,,,152,0.0,99.0,45.36184210526316,24.055275568508687,46.0,10.0,27.0,62.0,77.0
5900,406,444115,8507,,,,3465,0.0,99.0,44.48398268398268,24.192175654259295,45.0,11.0,25.0,63.0,77.0
5901,406,444115,8532,,,,3680,0.0,99.0,43.99239130434783,24.65069804478722,44.0,10.0,24.0,63.0,77.0
5902,406,444120,8507,,,,54,3.0,96.0,38.592592592592595,26.215736681531872,33.0,6.0,14.0,61.0,74.0
5903,406,444120,8532,,,,54,0.0,98.0,43.31481481481482,25.106433118372742,38.0,11.0,26.0,60.0,77.0
5904,406,444129,8507,,,,47,2.0,99.0,43.340425531914896,22.005213409696587,47.0,11.0,26.0,58.0,68.0
5905,406,444129,8532,,,,51,3.0,92.0,45.96078431372549,22.37673862234059,47.0,15.0,28.0,65.0,70.0
5906,406,444131,8507,,,,20,9.0,88.0,45.8,22.362091983862708,43.0,17.0,24.0,64.0,73.0
5907,406,444131,8532,,,,18,4.0,93.0,35.166666666666664,26.72353005917312,33.0,4.0,7.0,52.0,78.0
5908,406,444132,8507,,,,13,0.0,95.0,43.84615384615385,31.897873894263846,41.0,2.0,24.0,66.0,84.0
5909,406,444132,8532,,,,12,14.0,77.0,49.75,19.353764021972104,44.0,33.0,36.0,59.0,75.0
5910,406,444187,8507,,,,18,10.0,83.0,50.05555555555556,23.55087664715845,48.0,20.0,29.0,72.0,79.0
5911,406,444187,8532,,,,18,12.0,90.0,40.27777777777778,23.290506916301773,35.0,13.0,17.0,56.0,73.0
5912,406,444189,8507,,,,85,0.0,93.0,44.71764705882353,22.749469781736455,43.0,15.0,30.0,63.0,76.0
5913,406,444189,8532,,,,107,2.0,98.0,48.23364485981308,24.409857056019952,50.0,17.0,26.0,66.0,78.0
5914,406,444190,8507,,,,42,0.0,91.0,42.904761904761905,24.892754870923373,42.0,13.0,24.0,62.0,74.0
5915,406,444190,8532,,,,34,6.0,97.0,52.705882352941174,25.285676160522794,59.0,12.0,39.0,75.0,79.0
5916,406,444202,8507,,,,129,1.0,99.0,45.57364341085271,25.469582101069125,46.0,12.0,26.0,66.0,78.0
5917,406,444202,8532,,,,116,0.0,91.0,41.21551724137931,26.488325905865633,39.0,7.0,18.0,61.0,79.0
5918,406,444206,0,,,,154,0.0,99.0,43.97402597402598,24.817226794650097,44.0,9.0,25.0,63.0,78.0
5919,406,444206,8507,,,,2867,0.0,99.0,45.37181723055458,24.667429548730876,46.0,11.0,25.0,64.0,78.0
5920,406,444206,8532,,,,3114,0.0,99.0,44.66184971098266,24.33826380507012,45.0,12.0,25.0,64.0,77.0
5921,406,444238,8507,,,,24,1.0,97.0,50.166666666666664,24.378655430103404,51.0,21.0,31.0,60.0,82.0
5922,406,444238,8532,,,,31,1.0,70.0,46.54838709677419,17.958913682212554,52.0,23.0,31.0,62.0,67.0
5923,406,444242,8507,,,,52,0.0,97.0,47.61538461538461,23.000557406846493,48.0,16.0,28.0,63.0,76.0
5924,406,444242,8532,,,,50,5.0,82.0,47.26,19.871844506276528,48.0,18.0,34.0,63.0,72.0
5925,406,444243,8507,,,,64,1.0,97.0,40.9375,23.75795606087519,41.0,8.0,24.0,57.0,71.0
5926,406,444243,8532,,,,83,0.0,96.0,39.27710843373494,24.86221212074419,41.0,7.0,21.0,54.0,76.0
5927,406,444244,0,,,,18,3.0,97.0,40.888888888888886,25.369942588190945,41.0,6.0,28.0,54.0,76.0
5928,406,444244,8507,,,,260,0.0,99.0,42.90384615384615,25.13504807078438,41.0,8.0,24.0,62.0,78.0
5929,406,444244,8532,,,,253,0.0,99.0,45.81422924901186,25.45025249934801,48.0,12.0,24.0,65.0,78.0
5930,406,444259,8507,,,,23,2.0,85.0,39.73913043478261,26.030082930934054,40.0,7.0,13.0,69.0,72.0
5931,406,444259,8532,,,,28,0.0,99.0,35.785714285714285,25.38789029330664,35.0,2.0,16.0,47.0,73.0
5932,406,444269,8507,,,,85,1.0,95.0,44.88235294117647,27.301409245288262,43.0,10.0,22.0,69.0,81.0
5933,406,444269,8532,,,,82,1.0,96.0,43.73170731707317,23.03783725086254,44.0,12.0,25.0,62.0,75.0
5934,406,444292,8507,,,,59,1.0,97.0,45.94915254237288,25.073288251687128,44.0,12.0,27.0,64.0,85.0
5935,406,444292,8532,,,,60,1.0,93.0,46.43333333333333,24.511060572637003,45.0,9.0,31.0,65.0,79.0
5936,406,444293,8507,,,,97,4.0,97.0,48.07216494845361,21.805602979643602,49.0,19.0,33.0,63.0,76.0
5937,406,444293,8532,,,,103,0.0,99.0,47.41747572815534,24.375141737886413,49.0,11.0,28.0,64.0,78.0
5938,406,444297,8507,,,,58,1.0,98.0,43.63793103448276,21.64846599310929,41.0,15.0,31.0,56.0,74.0
5939,406,444297,8532,,,,59,1.0,94.0,48.389830508474574,25.68846309489289,53.0,9.0,30.0,67.0,82.0
5940,406,444386,8507,,,,71,1.0,99.0,47.19718309859155,23.834920191247523,46.0,19.0,26.0,66.0,77.0
5941,406,444386,8532,,,,85,3.0,98.0,44.8,24.165500792895408,46.0,9.0,27.0,66.0,76.0
5942,406,444411,8507,,,,6,8.0,78.0,40.5,31.322515863193367,21.0,8.0,15.0,78.0,78.0
5943,406,444413,8507,,,,37,4.0,98.0,44.810810810810814,21.763677484691268,48.0,10.0,31.0,55.0,68.0
5944,406,444413,8532,,,,28,3.0,87.0,42.32142857142857,21.605989518390103,43.0,6.0,23.0,55.0,71.0
5945,406,444421,8507,,,,39,2.0,99.0,42.38461538461539,23.8995875152859,43.0,11.0,21.0,61.0,73.0
5946,406,444421,8532,,,,60,0.0,97.0,43.766666666666666,24.567007410495577,44.0,9.0,21.0,63.0,73.0
5947,406,444437,8507,,,,57,4.0,99.0,46.6140350877193,23.100521319074872,48.0,8.0,33.0,63.0,76.0
5948,406,444437,8532,,,,39,0.0,97.0,47.61538461538461,29.45434949975031,51.0,5.0,21.0,65.0,96.0
5949,406,444450,8532,,,,6,6.0,66.0,45.166666666666664,20.855854493802614,46.0,6.0,45.0,59.0,66.0
5950,406,444459,8532,,,,6,18.0,77.0,43.666666666666664,24.57369867697304,34.0,18.0,21.0,69.0,77.0
5951,406,444463,8507,,,,7,26.0,96.0,64.85714285714286,25.673777617305504,65.0,26.0,39.0,92.0,96.0
5952,406,444463,8532,,,,6,3.0,69.0,29.0,23.630488780387086,18.0,3.0,14.0,42.0,69.0
5953,406,600520,8507,,,,73,2.0,97.0,47.863013698630134,23.256609017947966,50.0,12.0,33.0,66.0,76.0
5954,406,600520,8532,,,,87,0.0,96.0,41.195402298850574,23.578093439530907,41.0,11.0,21.0,59.0,74.0
5955,406,600527,8507,,,,82,0.0,97.0,43.75609756097561,29.14483245203223,42.0,3.0,18.0,74.0,79.0
5956,406,600527,8532,,,,83,1.0,98.0,43.54216867469879,22.114613425217534,43.0,12.0,28.0,58.0,71.0
5957,406,600552,8507,,,,67,0.0,95.0,44.776119402985074,24.83022406538133,42.0,13.0,27.0,65.0,84.0
5958,406,600552,8532,,,,85,0.0,98.0,43.22352941176471,25.802997459038522,45.0,7.0,22.0,65.0,76.0
5959,406,602824,8507,,,,50,0.0,97.0,43.86,25.234419319004488,43.0,11.0,24.0,56.0,81.0
5960,406,602824,8532,,,,63,1.0,99.0,45.476190476190474,25.670277241209394,50.0,7.0,26.0,64.0,75.0
5961,406,602961,8507,,,,92,0.0,95.0,41.78260869565217,22.19188352120713,45.0,16.0,23.0,57.0,74.0
5962,406,602961,8532,,,,93,0.0,97.0,43.333333333333336,24.631781049716228,43.0,11.0,24.0,60.0,78.0
5963,406,604374,8507,,,,160,0.0,99.0,44.4125,26.283502131122663,43.0,5.0,26.0,63.0,78.0
5964,406,604374,8532,,,,137,2.0,98.0,46.64233576642336,25.55350132170143,48.0,9.0,26.0,66.0,79.0
5965,406,604805,8507,,,,77,5.0,96.0,44.61038961038961,24.749351849118586,45.0,10.0,24.0,65.0,76.0
5966,406,604805,8532,,,,75,2.0,99.0,43.96,23.331593242709406,42.0,13.0,26.0,65.0,74.0
5967,406,604987,8507,,,,78,0.0,95.0,43.34615384615385,24.278057498986115,48.0,5.0,24.0,61.0,73.0
5968,406,604987,8532,,,,93,0.0,99.0,40.29032258064516,24.595678590549056,35.0,8.0,22.0,61.0,74.0
5969,406,605035,8507,,,,77,2.0,94.0,42.58441558441559,24.272765033084568,44.0,8.0,24.0,63.0,78.0
5970,406,605035,8532,,,,78,0.0,93.0,45.69230769230769,24.72199067989516,47.0,11.0,26.0,67.0,78.0
5971,406,605059,8507,,,,71,0.0,98.0,44.59154929577465,24.864534389819873,41.0,14.0,23.0,66.0,78.0
5972,406,605059,8532,,,,59,2.0,82.0,41.610169491525426,22.520501731680834,43.0,9.0,25.0,61.0,69.0
5973,406,605429,8507,,,,57,1.0,97.0,43.21052631578947,26.045109797443786,40.0,8.0,22.0,61.0,79.0
5974,406,605429,8532,,,,74,1.0,89.0,41.86486486486486,24.456460795442634,39.0,8.0,21.0,64.0,75.0
5975,406,606229,0,,,,7,4.0,65.0,32.285714285714285,20.97390669152416,26.0,4.0,17.0,51.0,65.0
5976,406,606229,8507,,,,172,0.0,99.0,44.66860465116279,24.282223477041473,46.0,11.0,23.0,62.0,77.0
5977,406,606229,8532,,,,150,0.0,99.0,46.82,25.304606048075954,47.0,10.0,26.0,64.0,80.0
5978,406,606230,8507,,,,135,0.0,99.0,44.54814814814815,24.14221499888764,44.0,13.0,25.0,65.0,76.0
5979,406,606230,8532,,,,152,0.0,99.0,46.5921052631579,25.024585331933153,49.0,11.0,27.0,67.0,78.0
5980,406,606231,0,,,,7,5.0,97.0,59.142857142857146,31.18989457836502,74.0,5.0,39.0,79.0,97.0
5981,406,606231,8507,,,,145,0.0,97.0,46.42068965517242,25.721982860946987,47.0,8.0,27.0,66.0,81.0
5982,406,606231,8532,,,,154,1.0,99.0,45.33766233766234,23.986439736477028,44.0,14.0,26.0,64.0,79.0
5983,406,606232,0,,,,7,22.0,92.0,68.0,25.449295995501853,72.0,22.0,51.0,91.0,92.0
5984,406,606232,8507,,,,152,1.0,98.0,45.56578947368421,24.23605519794907,44.0,13.0,29.0,64.0,78.0
5985,406,606232,8532,,,,177,0.0,98.0,44.96610169491525,23.638589959747048,45.0,13.0,28.0,64.0,76.0
5986,406,606235,0,,,,8,5.0,77.0,47.0,24.582223542342835,47.0,5.0,27.0,68.0,77.0
5987,406,606235,8507,,,,150,0.0,94.0,43.81333333333333,24.30631885879317,46.0,10.0,22.0,65.0,75.0
5988,406,606235,8532,,,,140,1.0,98.0,43.59285714285714,24.87346291222097,42.0,9.0,26.0,61.0,79.0
5989,406,606328,0,,,,12,0.0,88.0,35.666666666666664,24.510974660096217,29.0,6.0,19.0,53.0,60.0
5990,406,606328,8507,,,,196,1.0,99.0,44.81122448979592,23.03375619925638,46.0,15.0,26.0,60.0,76.0
5991,406,606328,8532,,,,197,0.0,97.0,44.15736040609137,24.258190477483964,44.0,11.0,25.0,64.0,77.0
5992,406,606884,8507,,,,86,0.0,97.0,45.30232558139535,25.028487189573244,47.0,10.0,27.0,65.0,78.0
5993,406,606884,8532,,,,89,0.0,92.0,42.438202247191015,25.38653681140484,45.0,7.0,20.0,61.0,76.0
5994,406,606934,8507,,,,125,2.0,99.0,47.384,24.031157194963214,48.0,17.0,30.0,62.0,77.0
5995,406,606934,8532,,,,130,0.0,97.0,43.26923076923077,26.46272454040535,45.0,6.0,21.0,63.0,79.0
5996,406,607783,0,,,,8,37.0,80.0,53.25,17.934404287370604,44.0,37.0,38.0,61.0,80.0
5997,406,607783,8507,,,,125,1.0,99.0,46.168,25.701053072437674,44.0,12.0,24.0,64.0,80.0
5998,406,607783,8532,,,,136,0.0,98.0,44.970588235294116,27.099252737126818,44.0,6.0,22.0,69.0,81.0
5999,406,607784,8507,,,,6,11.0,71.0,38.166666666666664,22.719301632459274,41.0,11.0,14.0,51.0,71.0
6000,406,607915,8507,,,,107,0.0,99.0,46.63551401869159,23.223439900630524,49.0,13.0,29.0,62.0,77.0
6001,406,607915,8532,,,,112,0.0,95.0,38.42857142857143,22.687740979074817,34.0,10.0,19.0,53.0,71.0
6002,406,608177,0,,,,14,2.0,99.0,47.07142857142857,29.64784149806703,49.0,5.0,25.0,68.0,79.0
6003,406,608177,8507,,,,370,0.0,97.0,43.97027027027027,24.354466431377805,45.0,10.0,25.0,64.0,77.0
6004,406,608177,8532,,,,392,0.0,99.0,42.714285714285715,25.070029793797467,42.0,8.0,23.0,62.0,76.0
6005,406,608180,0,,,,14,8.0,92.0,52.142857142857146,27.56211765576676,57.0,17.0,26.0,77.0,78.0
6006,406,608180,8507,,,,397,0.0,99.0,44.67506297229219,23.880229509424574,45.0,13.0,25.0,65.0,76.0
6007,406,608180,8532,,,,389,0.0,99.0,45.573264781491005,24.75702347256122,47.0,11.0,26.0,64.0,78.0
6008,406,619430,8507,,,,130,0.0,99.0,43.4,25.20508131371545,42.0,11.0,23.0,61.0,77.0
6009,406,619430,8532,,,,166,1.0,97.0,42.36746987951807,23.875762318446842,42.0,9.0,22.0,60.0,75.0
6010,406,619584,0,,,,11,13.0,76.0,39.45454545454545,19.63345938118719,39.0,17.0,18.0,50.0,65.0
6011,406,619584,8507,,,,89,0.0,99.0,46.12359550561798,23.922137059027328,45.0,17.0,27.0,63.0,76.0
6012,406,619584,8532,,,,104,0.0,96.0,45.50961538461539,26.049987493170207,45.0,9.0,25.0,67.0,76.0
6013,406,762446,0,,,,291,0.0,99.0,44.03780068728523,23.912958843764727,44.0,10.0,26.0,62.0,75.0
6014,406,762446,8507,,,,6816,0.0,99.0,44.22593896713615,24.608226093889495,44.0,11.0,24.0,63.0,77.0
6015,406,762446,8532,,,,6949,0.0,99.0,44.18722118290402,24.507313963684396,44.0,10.0,25.0,62.0,76.0
6016,406,764058,8507,,,,61,0.0,96.0,44.0,27.18087562975115,44.0,3.0,25.0,64.0,79.0
6017,406,764058,8532,,,,86,0.0,98.0,43.66279069767442,24.13569992653854,42.0,12.0,28.0,57.0,75.0
6018,406,765582,0,,,,81,0.0,91.0,47.901234567901234,24.80353046356083,51.0,7.0,31.0,70.0,78.0
6019,406,765582,8507,,,,2239,0.0,99.0,44.37650736936132,24.410014245827757,44.0,10.0,25.0,62.0,77.0
6020,406,765582,8532,,,,2239,0.0,99.0,44.21036176864672,24.0970253505458,45.0,11.0,25.0,63.0,76.0
6021,406,3654438,8507,,,,56,1.0,99.0,43.714285714285715,26.73146888166508,42.0,10.0,21.0,61.0,84.0
6022,406,3654438,8532,,,,59,0.0,97.0,48.05084745762712,25.827961143993537,52.0,12.0,30.0,68.0,85.0
6023,406,3654543,8507,,,,24,9.0,97.0,48.125,26.10898978945924,40.0,9.0,29.0,71.0,81.0
6024,406,3654543,8532,,,,40,1.0,95.0,43.425,25.92581873197213,39.0,2.0,27.0,65.0,76.0
6025,406,3655108,0,,,,6,13.0,98.0,62.5,29.04307146291521,69.0,13.0,48.0,76.0,98.0
6026,406,3655108,8507,,,,71,0.0,97.0,39.50704225352113,24.38844763960219,38.0,7.0,22.0,54.0,74.0
6027,406,3655108,8532,,,,90,2.0,97.0,48.12222222222222,23.61099904504506,45.0,18.0,30.0,69.0,78.0
6028,406,3655113,8507,,,,87,2.0,96.0,44.747126436781606,23.217985405667335,44.0,12.0,26.0,63.0,76.0
6029,406,3655113,8532,,,,78,0.0,98.0,49.23076923076923,24.542527668022792,51.0,14.0,28.0,67.0,81.0
6030,406,3655118,0,,,,19,2.0,75.0,43.36842105263158,20.125192963369706,43.0,20.0,26.0,54.0,74.0
6031,406,3655118,8507,,,,361,0.0,99.0,45.362880886426595,24.807226915417104,47.0,10.0,27.0,62.0,79.0
6032,406,3655118,8532,,,,395,0.0,99.0,43.2253164556962,24.033972721129725,43.0,9.0,25.0,59.0,75.0
6033,406,3655178,8507,,,,19,1.0,92.0,39.26315789473684,28.861435448368656,31.0,2.0,18.0,70.0,79.0
6034,406,3655178,8532,,,,17,8.0,90.0,33.411764705882355,22.217838619928276,32.0,8.0,18.0,40.0,64.0
6035,406,3655374,8507,,,,71,0.0,97.0,46.46478873239437,26.693943125690247,46.0,8.0,27.0,67.0,79.0
6036,406,3655374,8532,,,,58,2.0,93.0,43.96551724137931,24.116650372022317,43.0,7.0,24.0,62.0,77.0
6037,406,3655841,8507,,,,14,3.0,77.0,40.92857142857143,25.296592308403564,29.0,14.0,21.0,66.0,71.0
6038,406,3655841,8532,,,,22,2.0,76.0,43.72727272727273,21.673292360220717,42.0,21.0,31.0,58.0,74.0
6039,406,3656040,8507,,,,6,5.0,91.0,44.5,36.429383744444536,24.0,5.0,9.0,73.0,91.0
6040,406,3656040,8532,,,,9,14.0,98.0,53.333333333333336,23.569047498785352,54.0,14.0,41.0,60.0,98.0
6041,406,3663197,8507,,,,37,8.0,98.0,43.78378378378378,24.838517507128962,43.0,15.0,22.0,63.0,78.0
6042,406,3663197,8532,,,,36,1.0,74.0,40.611111111111114,18.7041290747376,44.0,16.0,25.0,54.0,63.0
6043,406,4000609,0,,,,18,3.0,98.0,48.611111111111114,28.506219938171366,37.0,6.0,31.0,75.0,97.0
6044,406,4000609,8507,,,,630,0.0,99.0,44.353968253968254,24.50593079247042,45.0,10.0,23.0,64.0,76.0
6045,406,4000609,8532,,,,616,0.0,99.0,43.368506493506494,24.134425334386894,43.0,11.0,25.0,62.0,77.0
6046,406,4000610,8507,,,,136,0.0,98.0,45.455882352941174,25.66186611587356,43.0,11.0,24.0,65.0,78.0
6047,406,4000610,8532,,,,122,1.0,99.0,45.950819672131146,26.3158979882103,46.0,7.0,24.0,66.0,81.0
6048,406,4000963,0,,,,9,0.0,73.0,43.0,25.31304011769428,50.0,0.0,40.0,60.0,73.0
6049,406,4000963,8507,,,,178,1.0,99.0,48.02247191011236,24.55294177460905,47.0,15.0,30.0,69.0,79.0
6050,406,4000963,8532,,,,199,0.0,98.0,45.41206030150754,24.547028771142443,46.0,13.0,26.0,62.0,77.0
6051,406,4000964,8507,,,,190,0.0,98.0,45.294736842105266,23.1662378328292,45.0,13.0,29.0,59.0,74.0
6052,406,4000964,8532,,,,186,0.0,98.0,41.29032258064516,23.071489669526215,41.0,10.0,25.0,57.0,72.0
